state,year,tmax
Arizona,1978,92.4
Arizona,1978,85.6
Arizona,1978,79.1
Arizona,1978,60.1
Arizona,1978,48.7
Arizona,1979,46.0
Arizona,1979,55.4
Arizona,1979,60.4
Arizona,1979,72.2
Arizona,1979,78.5
Arizona,1979,90.6
Arizona,1979,95.7
Arizona,1979,90.5
Arizona,1979,91.2
Arizona,1979,80.1
Arizona,1979,59.9
Arizona,1979,57.7
Arizona,1980,53.8
Arizona,1980,59.3
Arizona,1980,59.5
Arizona,1980,71.2
Arizona,1980,76.3
Arizona,1980,93.0
Arizona,1980,96.4
Arizona,1980,92.1
Arizona,1980,88.0
Arizona,1980,76.4
Arizona,1980,65.8
Arizona,1980,62.1
Arizona,1981,58.4
Arizona,1981,62.0
Arizona,1981,61.3
Arizona,1981,75.8
Arizona,1981,79.8
Arizona,1981,94.5
Arizona,1981,94.1
Arizona,1981,93.1
Arizona,1981,86.8
Arizona,1981,72.5
Arizona,1981,67.3
Arizona,1981,59.0
Arizona,1982,52.6
Arizona,1982,57.3
Arizona,1982,61.2
Arizona,1982,71.6
Arizona,1982,79.2
Arizona,1982,89.2
Arizona,1982,92.7
Arizona,1982,90.5
Arizona,1982,85.2
Arizona,1982,73.9
Arizona,1982,59.2
Arizona,1982,51.6
Arizona,1983,55.0
Arizona,1983,56.6
Arizona,1983,59.8
Arizona,1983,64.8
Arizona,1983,80.3
Arizona,1983,89.0
Arizona,1983,93.6
Arizona,1983,90.2
Arizona,1983,88.0
Arizona,1983,74.0
Arizona,1983,61.6
Arizona,1983,55.1
Arizona,1984,55.1
Arizona,1984,59.6
Arizona,1984,66.6
Arizona,1984,70.1
Arizona,1984,87.9
Arizona,1984,89.4
Arizona,1984,91.5
Arizona,1984,89.3
Arizona,1984,87.0
Arizona,1984,68.9
Arizona,1984,62.3
Arizona,1984,51.3
Arizona,1985,51.0
Arizona,1985,55.4
Arizona,1985,62.1
Arizona,1985,75.5
Arizona,1985,82.2
Arizona,1985,94.0
Arizona,1985,95.1
Arizona,1985,93.6
Arizona,1985,81.9
Arizona,1985,73.9
Arizona,1985,59.7
Arizona,1985,56.4
Arizona,1986,62.2
Arizona,1986,60.2
Arizona,1986,68.0
Arizona,1986,73.1
Arizona,1986,82.8
Arizona,1986,92.4
Arizona,1986,91.2
Arizona,1986,92.4
Arizona,1986,81.8
Arizona,1986,72.4
Arizona,1986,62.6
Arizona,1986,53.5
Arizona,1987,52.8
Arizona,1987,56.2
Arizona,1987,60.7
Arizona,1987,76.2
Arizona,1987,79.5
Arizona,1987,92.9
Arizona,1987,93.1
Arizona,1987,90.5
Arizona,1987,86.3
Arizona,1987,79.1
Arizona,1987,60.9
Arizona,1987,50.8
Arizona,1988,52.2
Arizona,1988,61.0
Arizona,1988,65.9
Arizona,1988,71.6
Arizona,1988,81.7
Arizona,1988,92.0
Arizona,1988,95.1
Arizona,1988,90.2
Arizona,1988,85.7
Arizona,1988,81.0
Arizona,1988,63.8
Arizona,1988,54.0
Arizona,1989,52.0
Arizona,1989,59.1
Arizona,1989,71.1
Arizona,1989,80.8
Arizona,1989,84.1
Arizona,1989,92.4
Arizona,1989,96.5
Arizona,1989,91.1
Arizona,1989,88.6
Arizona,1989,75.9
Arizona,1989,66.3
Arizona,1989,57.3
Arizona,1990,54.2
Arizona,1990,55.8
Arizona,1990,65.7
Arizona,1990,74.1
Arizona,1990,80.3
Arizona,1990,95.1
Arizona,1990,92.4
Arizona,1990,89.6
Arizona,1990,86.2
Arizona,1990,77.5
Arizona,1990,64.2
Arizona,1990,50.1
Arizona,1991,52.2
Arizona,1991,63.6
Arizona,1991,57.9
Arizona,1991,71.2
Arizona,1991,79.5
Arizona,1991,87.7
Arizona,1991,93.8
Arizona,1991,91.9
Arizona,1991,86.1
Arizona,1991,79.4
Arizona,1991,62.0
Arizona,1991,51.8
Arizona,1992,51.0
Arizona,1992,58.2
Arizona,1992,62.0
Arizona,1992,76.8
Arizona,1992,80.4
Arizona,1992,89.4
Arizona,1992,92.2
Arizona,1992,90.9
Arizona,1992,88.4
Arizona,1992,78.8
Arizona,1992,59.4
Arizona,1992,49.1
Arizona,1993,52.8
Arizona,1993,54.6
Arizona,1993,65.6
Arizona,1993,74.3
Arizona,1993,83.0
Arizona,1993,91.0
Arizona,1993,93.2
Arizona,1993,90.9
Arizona,1993,87.6
Arizona,1993,74.9
Arizona,1993,60.5
Arizona,1993,55.5
Arizona,1994,57.9
Arizona,1994,56.3
Arizona,1994,66.8
Arizona,1994,73.1
Arizona,1994,80.6
Arizona,1994,95.7
Arizona,1994,96.5
Arizona,1994,95.1
Arizona,1994,88.0
Arizona,1994,74.0
Arizona,1994,58.2
Arizona,1994,54.6
Arizona,1995,52.1
Arizona,1995,64.0
Arizona,1995,64.3
Arizona,1995,69.4
Arizona,1995,76.1
Arizona,1995,88.6
Arizona,1995,96.0
Arizona,1995,95.2
Arizona,1995,88.9
Arizona,1995,80.0
Arizona,1995,69.9
Arizona,1995,58.1
Arizona,1996,58.6
Arizona,1996,62.8
Arizona,1996,66.6
Arizona,1996,76.2
Arizona,1996,86.4
Arizona,1996,94.8
Arizona,1996,96.2
Arizona,1996,94.1
Arizona,1996,83.6
Arizona,1996,75.2
Arizona,1996,64.6
Arizona,1996,57.3
Arizona,1997,52.7
Arizona,1997,58.2
Arizona,1997,71.2
Arizona,1997,70.1
Arizona,1997,86.4
Arizona,1997,89.9
Arizona,1997,94.9
Arizona,1997,92.4
Arizona,1997,87.9
Arizona,1997,75.0
Arizona,1997,64.7
Arizona,1997,50.8
Arizona,1998,56.5
Arizona,1998,52.4
Arizona,1998,62.3
Arizona,1998,67.0
Arizona,1998,78.6
Arizona,1998,88.5
Arizona,1998,95.5
Arizona,1998,94.3
Arizona,1998,87.4
Arizona,1998,75.1
Arizona,1998,64.9
Arizona,1998,55.9
Arizona,1999,59.8
Arizona,1999,63.2
Arizona,1999,68.8
Arizona,1999,67.3
Arizona,1999,81.2
Arizona,1999,90.5
Arizona,1999,90.6
Arizona,1999,91.2
Arizona,1999,86.7
Arizona,1999,81.3
Arizona,1999,71.6
Arizona,1999,56.0
Arizona,2000,59.8
Arizona,2000,62.3
Arizona,2000,64.1
Arizona,2000,78.3
Arizona,2000,88.2
Arizona,2000,93.2
Arizona,2000,96.4
Arizona,2000,92.7
Arizona,2000,90.2
Arizona,2000,72.5
Arizona,2000,56.3
Arizona,2000,58.7
Arizona,2001,51.9
Arizona,2001,57.0
Arizona,2001,65.8
Arizona,2001,72.2
Arizona,2001,87.6
Arizona,2001,94.3
Arizona,2001,93.6
Arizona,2001,93.0
Arizona,2001,91.4
Arizona,2001,79.8
Arizona,2001,66.1
Arizona,2001,52.9
Arizona,2002,55.6
Arizona,2002,62.0
Arizona,2002,65.7
Arizona,2002,77.9
Arizona,2002,84.3
Arizona,2002,96.3
Arizona,2002,96.6
Arizona,2002,94.8
Arizona,2002,87.5
Arizona,2002,73.8
Arizona,2002,65.0
Arizona,2002,52.7
Arizona,2003,63.0
Arizona,2003,56.9
Arizona,2003,64.1
Arizona,2003,70.6
Arizona,2003,84.6
Arizona,2003,93.0
Arizona,2003,98.9
Arizona,2003,93.3
Arizona,2003,89.6
Arizona,2003,82.4
Arizona,2003,61.2
Arizona,2003,56.3
Arizona,2004,54.7
Arizona,2004,54.4
Arizona,2004,72.8
Arizona,2004,71.8
Arizona,2004,84.7
Arizona,2004,92.8
Arizona,2004,95.1
Arizona,2004,91.8
Arizona,2004,86.4
Arizona,2004,73.0
Arizona,2004,58.5
Arizona,2004,54.4
Arizona,2005,55.4
Arizona,2005,55.4
Arizona,2005,62.5
Arizona,2005,72.6
Arizona,2005,83.9
Arizona,2005,90.8
Arizona,2005,98.6
Arizona,2005,90.8
Arizona,2005,88.3
Arizona,2005,76.9
Arizona,2005,67.6
Arizona,2005,58.6
Arizona,2006,59.0
Arizona,2006,63.6
Arizona,2006,61.1
Arizona,2006,74.6
Arizona,2006,87.0
Arizona,2006,96.0
Arizona,2006,95.7
Arizona,2006,90.7
Arizona,2006,83.7
Arizona,2006,73.9
Arizona,2006,67.7
Arizona,2006,55.3
Arizona,2007,51.6
Arizona,2007,60.0
Arizona,2007,69.6
Arizona,2007,74.5
Arizona,2007,84.3
Arizona,2007,94.3
Arizona,2007,95.9
Arizona,2007,93.5
Arizona,2007,87.7
Arizona,2007,77.7
Arizona,2007,70.1
Arizona,2007,51.4
Arizona,2008,51.4
Arizona,2008,58.0
Arizona,2008,67.0
Arizona,2008,74.3
Arizona,2008,79.4
Arizona,2008,94.4
Arizona,2008,93.8
Arizona,2008,92.6
Arizona,2008,88.1
Arizona,2008,78.9
Arizona,2008,67.3
Arizona,2008,54.0
Arizona,2009,58.2
Arizona,2009,60.4
Arizona,2009,67.6
Arizona,2009,72.4
Arizona,2009,86.2
Arizona,2009,87.5
Arizona,2009,97.2
Arizona,2009,95.0
Arizona,2009,88.6
Arizona,2009,74.0
Arizona,2009,67.9
Arizona,2009,50.8
Arizona,2010,53.9
Arizona,2010,55.5
Arizona,2010,62.8
Arizona,2010,70.9
Arizona,2010,79.2
Arizona,2010,92.6
Arizona,2010,95.1
Arizona,2010,92.1
Arizona,2010,91.2
Arizona,2010,76.1
Arizona,2010,62.4
Arizona,2010,58.9
Arizona,2011,55.4
Arizona,2011,55.6
Arizona,2011,68.3
Arizona,2011,73.9
Arizona,2011,78.8
Arizona,2011,93.1
Arizona,2011,94.7
Arizona,2011,96.3
Arizona,2011,89.0
Arizona,2011,78.0
Arizona,2011,62.3
Arizona,2011,51.6
Arizona,2012,59.4
Arizona,2012,59.3
Arizona,2012,67.1
Arizona,2012,76.4
Arizona,2012,86.1
Arizona,2012,95.8
Arizona,2012,93.0
Arizona,2012,93.8
Arizona,2012,87.5
Arizona,2012,79.5
Arizona,2012,68.9
Arizona,2012,54.6
Arizona,2013,51.7
Arizona,2013,55.6
Arizona,2013,69.9
Arizona,2013,74.8
Arizona,2013,83.1
Arizona,2013,96.6
Arizona,2013,93.8
Arizona,2013,91.5
Arizona,2013,85.6
Arizona,2013,74.0
Arizona,2013,64.0
Arizona,2013,54.1
Arizona,2014,61.4
Arizona,2014,64.3
Arizona,2014,68.3
Arizona,2014,74.4
Arizona,2014,82.5
Arizona,2014,94.4
Arizona,2014,95.2
Arizona,2014,89.4
Arizona,2014,87.2
Arizona,2014,79.4
Arizona,2014,66.1
Arizona,2014,55.2
Arizona,2015,57.1
Arizona,2015,66.1
Arizona,2015,70.6
Arizona,2015,73.7
Arizona,2015,77.2
Arizona,2015,94.1
Arizona,2015,91.8
Arizona,2015,94.2
Arizona,2015,88.4
Arizona,2015,77.0
Arizona,2015,61.7
Arizona,2015,53.7
Arizona,2016,54.1
Arizona,2016,66.6
Arizona,2016,70.4
Arizona,2016,73.1
Arizona,2016,79.7
Arizona,2016,96.5
Arizona,2016,96.8
Arizona,2016,90.6
Arizona,2016,85.4
Arizona,2016,81.0
Arizona,2016,66.4
Arizona,2016,56.6
Arizona,2017,52.3
Arizona,2017,61.2
Arizona,2017,72.2
Arizona,2017,75.7
Arizona,2017,81.9
Arizona,2017,97.0
Arizona,2017,94.8
Arizona,2017,93.0
Arizona,2017,86.9
Arizona,2017,81.4
Arizona,2017,72.4
Arizona,2017,61.0
Arizona,2018,62.0
Arizona,2018,60.5
Arizona,2018,66.6
Arizona,2018,79.1
Arkansas,1950,56.6
Arkansas,1950,56.8
Arkansas,1950,60.4
Arkansas,1950,69.6
Arkansas,1950,80.1
Arkansas,1950,86.7
Arkansas,1950,86.9
Arkansas,1950,85.8
Arkansas,1950,78.8
Arkansas,1950,78.5
Arkansas,1950,59.0
Arkansas,1950,48.9
Arkansas,1951,52.0
Arkansas,1951,54.5
Arkansas,1951,62.4
Arkansas,1951,69.3
Arkansas,1951,82.2
Arkansas,1951,86.2
Arkansas,1951,90.8
Arkansas,1951,93.7
Arkansas,1951,83.8
Arkansas,1951,75.6
Arkansas,1951,54.5
Arkansas,1951,54.2
Arkansas,1952,56.4
Arkansas,1952,58.4
Arkansas,1952,61.3
Arkansas,1952,69.3
Arkansas,1952,81.5
Arkansas,1952,94.7
Arkansas,1952,95.6
Arkansas,1952,93.4
Arkansas,1952,86.4
Arkansas,1952,73.3
Arkansas,1952,60.2
Arkansas,1952,51.8
Arkansas,1953,55.3
Arkansas,1953,56.6
Arkansas,1953,67.2
Arkansas,1953,69.3
Arkansas,1953,80.5
Arkansas,1953,96.0
Arkansas,1953,91.3
Arkansas,1953,92.4
Arkansas,1953,91.1
Arkansas,1953,79.7
Arkansas,1953,62.6
Arkansas,1953,51.1
Arkansas,1954,51.4
Arkansas,1954,63.7
Arkansas,1954,62.3
Arkansas,1954,77.5
Arkansas,1954,75.8
Arkansas,1954,92.3
Arkansas,1954,99.2
Arkansas,1954,99.0
Arkansas,1954,92.6
Arkansas,1954,75.0
Arkansas,1954,62.9
Arkansas,1954,53.6
Arkansas,1955,50.7
Arkansas,1955,53.4
Arkansas,1955,64.0
Arkansas,1955,76.1
Arkansas,1955,82.4
Arkansas,1955,84.3
Arkansas,1955,92.0
Arkansas,1955,90.4
Arkansas,1955,89.0
Arkansas,1955,75.2
Arkansas,1955,61.5
Arkansas,1955,51.4
Arkansas,1956,48.2
Arkansas,1956,55.2
Arkansas,1956,62.9
Arkansas,1956,71.2
Arkansas,1956,83.2
Arkansas,1956,86.9
Arkansas,1956,93.3
Arkansas,1956,95.2
Arkansas,1956,88.2
Arkansas,1956,79.5
Arkansas,1956,61.3
Arkansas,1956,58.2
Arkansas,1957,47.1
Arkansas,1957,58.1
Arkansas,1957,59.4
Arkansas,1957,71.6
Arkansas,1957,80.7
Arkansas,1957,86.2
Arkansas,1957,91.9
Arkansas,1957,89.3
Arkansas,1957,80.8
Arkansas,1957,69.5
Arkansas,1957,58.6
Arkansas,1957,57.6
Arkansas,1958,48.6
Arkansas,1958,46.1
Arkansas,1958,53.1
Arkansas,1958,70.2
Arkansas,1958,80.2
Arkansas,1958,87.1
Arkansas,1958,89.6
Arkansas,1958,89.6
Arkansas,1958,83.0
Arkansas,1958,72.6
Arkansas,1958,64.6
Arkansas,1958,48.7
Arkansas,1959,48.4
Arkansas,1959,53.2
Arkansas,1959,63.5
Arkansas,1959,71.7
Arkansas,1959,82.9
Arkansas,1959,85.5
Arkansas,1959,88.9
Arkansas,1959,90.4
Arkansas,1959,84.6
Arkansas,1959,73.1
Arkansas,1959,57.4
Arkansas,1959,53.8
Arkansas,1960,47.7
Arkansas,1960,47.8
Arkansas,1960,49.9
Arkansas,1960,75.1
Arkansas,1960,79.1
Arkansas,1960,87.0
Arkansas,1960,90.1
Arkansas,1960,90.8
Arkansas,1960,86.9
Arkansas,1960,74.6
Arkansas,1960,62.8
Arkansas,1960,47.1
Arkansas,1961,48.0
Arkansas,1961,56.7
Arkansas,1961,64.4
Arkansas,1961,69.6
Arkansas,1961,77.9
Arkansas,1961,84.2
Arkansas,1961,88.8
Arkansas,1961,86.6
Arkansas,1961,83.1
Arkansas,1961,75.1
Arkansas,1961,58.7
Arkansas,1961,48.9
Arkansas,1962,46.1
Arkansas,1962,60.0
Arkansas,1962,58.1
Arkansas,1962,69.7
Arkansas,1962,86.4
Arkansas,1962,86.1
Arkansas,1962,91.8
Arkansas,1962,92.3
Arkansas,1962,81.4
Arkansas,1962,75.0
Arkansas,1962,58.9
Arkansas,1962,51.2
Arkansas,1963,44.5
Arkansas,1963,51.9
Arkansas,1963,69.3
Arkansas,1963,74.8
Arkansas,1963,81.6
Arkansas,1963,89.4
Arkansas,1963,90.5
Arkansas,1963,92.1
Arkansas,1963,84.4
Arkansas,1963,85.3
Arkansas,1963,64.7
Arkansas,1963,43.4
Arkansas,1964,53.2
Arkansas,1964,51.5
Arkansas,1964,63.7
Arkansas,1964,74.5
Arkansas,1964,81.9
Arkansas,1964,88.9
Arkansas,1964,93.9
Arkansas,1964,89.7
Arkansas,1964,82.7
Arkansas,1964,72.4
Arkansas,1964,65.5
Arkansas,1964,52.1
Arkansas,1965,53.8
Arkansas,1965,54.1
Arkansas,1965,52.9
Arkansas,1965,77.6
Arkansas,1965,81.8
Arkansas,1965,86.2
Arkansas,1965,91.6
Arkansas,1965,90.7
Arkansas,1965,83.3
Arkansas,1965,74.2
Arkansas,1965,66.5
Arkansas,1965,56.5
Arkansas,1966,43.6
Arkansas,1966,50.3
Arkansas,1966,64.8
Arkansas,1966,71.6
Arkansas,1966,79.5
Arkansas,1966,88.0
Arkansas,1966,94.1
Arkansas,1966,85.8
Arkansas,1966,81.0
Arkansas,1966,71.7
Arkansas,1966,64.8
Arkansas,1966,50.6
Arkansas,1967,52.9
Arkansas,1967,52.1
Arkansas,1967,70.1
Arkansas,1967,75.6
Arkansas,1967,78.4
Arkansas,1967,87.2
Arkansas,1967,86.8
Arkansas,1967,86.5
Arkansas,1967,79.1
Arkansas,1967,74.4
Arkansas,1967,60.2
Arkansas,1967,52.3
Arkansas,1968,45.7
Arkansas,1968,48.6
Arkansas,1968,61.3
Arkansas,1968,71.9
Arkansas,1968,77.9
Arkansas,1968,87.8
Arkansas,1968,89.1
Arkansas,1968,89.7
Arkansas,1968,82.2
Arkansas,1968,73.6
Arkansas,1968,57.4
Arkansas,1968,49.6
Arkansas,1969,49.8
Arkansas,1969,51.7
Arkansas,1969,55.6
Arkansas,1969,72.5
Arkansas,1969,81.3
Arkansas,1969,87.2
Arkansas,1969,94.4
Arkansas,1969,90.1
Arkansas,1969,84.0
Arkansas,1969,73.7
Arkansas,1969,60.7
Arkansas,1969,49.4
Arkansas,1970,44.4
Arkansas,1970,53.1
Arkansas,1970,56.3
Arkansas,1970,74.2
Arkansas,1970,82.6
Arkansas,1970,86.5
Arkansas,1970,90.3
Arkansas,1970,90.3
Arkansas,1970,86.3
Arkansas,1970,70.2
Arkansas,1970,58.9
Arkansas,1970,55.9
Arkansas,1971,50.2
Arkansas,1971,53.2
Arkansas,1971,59.9
Arkansas,1971,73.3
Arkansas,1971,77.8
Arkansas,1971,90.6
Arkansas,1971,89.9
Arkansas,1971,86.4
Arkansas,1971,85.2
Arkansas,1971,79.0
Arkansas,1971,61.2
Arkansas,1971,56.3
Arkansas,1972,51.4
Arkansas,1972,56.2
Arkansas,1972,65.3
Arkansas,1972,74.0
Arkansas,1972,81.0
Arkansas,1972,89.2
Arkansas,1972,89.2
Arkansas,1972,91.5
Arkansas,1972,85.7
Arkansas,1972,71.0
Arkansas,1972,52.6
Arkansas,1972,47.4
Arkansas,1973,46.7
Arkansas,1973,51.6
Arkansas,1973,65.4
Arkansas,1973,67.2
Arkansas,1973,78.5
Arkansas,1973,87.0
Arkansas,1973,90.4
Arkansas,1973,89.8
Arkansas,1973,82.6
Arkansas,1973,76.9
Arkansas,1973,64.3
Arkansas,1973,51.3
Arkansas,1974,48.6
Arkansas,1974,57.1
Arkansas,1974,68.1
Arkansas,1974,73.2
Arkansas,1974,81.2
Arkansas,1974,83.0
Arkansas,1974,93.0
Arkansas,1974,87.6
Arkansas,1974,75.1
Arkansas,1974,74.0
Arkansas,1974,60.2
Arkansas,1974,51.2
Arkansas,1975,53.6
Arkansas,1975,52.6
Arkansas,1975,57.2
Arkansas,1975,70.9
Arkansas,1975,80.9
Arkansas,1975,86.3
Arkansas,1975,90.4
Arkansas,1975,88.5
Arkansas,1975,79.6
Arkansas,1975,76.0
Arkansas,1975,62.1
Arkansas,1975,51.6
Arkansas,1976,50.2
Arkansas,1976,63.8
Arkansas,1976,66.2
Arkansas,1976,73.1
Arkansas,1976,75.2
Arkansas,1976,83.6
Arkansas,1976,90.2
Arkansas,1976,89.8
Arkansas,1976,81.6
Arkansas,1976,67.9
Arkansas,1976,54.4
Arkansas,1976,51.6
Arkansas,1977,37.4
Arkansas,1977,56.4
Arkansas,1977,66.7
Arkansas,1977,75.6
Arkansas,1977,84.1
Arkansas,1977,90.8
Arkansas,1977,92.4
Arkansas,1977,90.3
Arkansas,1977,85.9
Arkansas,1977,73.8
Arkansas,1977,61.0
Arkansas,1977,51.3
Arkansas,1978,37.7
Arkansas,1978,40.4
Arkansas,1978,58.4
Arkansas,1978,75.3
Arkansas,1978,79.2
Arkansas,1978,87.6
Arkansas,1978,95.2
Arkansas,1978,92.1
Arkansas,1978,85.5
Arkansas,1978,75.0
Arkansas,1978,63.9
Arkansas,1978,52.1
Arkansas,1979,35.6
Arkansas,1979,45.6
Arkansas,1979,63.0
Arkansas,1979,71.1
Arkansas,1979,77.3
Arkansas,1979,85.3
Arkansas,1979,88.7
Arkansas,1979,88.1
Arkansas,1979,81.5
Arkansas,1979,77.0
Arkansas,1979,59.0
Arkansas,1979,53.9
Arkansas,1980,49.4
Arkansas,1980,48.9
Arkansas,1980,58.6
Arkansas,1980,71.1
Arkansas,1980,79.4
Arkansas,1980,89.1
Arkansas,1980,99.3
Arkansas,1980,97.7
Arkansas,1980,88.8
Arkansas,1980,72.7
Arkansas,1980,59.8
Arkansas,1980,52.6
Arkansas,1981,49.7
Arkansas,1981,55.2
Arkansas,1981,63.0
Arkansas,1981,78.1
Arkansas,1981,76.2
Arkansas,1981,87.8
Arkansas,1981,91.5
Arkansas,1981,88.3
Arkansas,1981,83.3
Arkansas,1981,70.6
Arkansas,1981,64.1
Arkansas,1981,50.2
Arkansas,1982,46.7
Arkansas,1982,48.9
Arkansas,1982,65.8
Arkansas,1982,68.1
Arkansas,1982,82.2
Arkansas,1982,84.3
Arkansas,1982,91.2
Arkansas,1982,89.8
Arkansas,1982,83.3
Arkansas,1982,73.9
Arkansas,1982,60.3
Arkansas,1982,55.1
Arkansas,1983,46.8
Arkansas,1983,53.2
Arkansas,1983,60.9
Arkansas,1983,64.7
Arkansas,1983,76.7
Arkansas,1983,85.1
Arkansas,1983,91.5
Arkansas,1983,95.4
Arkansas,1983,86.3
Arkansas,1983,75.3
Arkansas,1983,61.5
Arkansas,1983,37.7
Arkansas,1984,44.8
Arkansas,1984,57.9
Arkansas,1984,59.3
Arkansas,1984,69.8
Arkansas,1984,78.6
Arkansas,1984,89.2
Arkansas,1984,90.4
Arkansas,1984,88.7
Arkansas,1984,81.5
Arkansas,1984,73.0
Arkansas,1984,60.0
Arkansas,1984,59.8
Arkansas,1985,41.8
Arkansas,1985,47.2
Arkansas,1985,66.3
Arkansas,1985,74.1
Arkansas,1985,80.4
Arkansas,1985,87.7
Arkansas,1985,92.2
Arkansas,1985,90.5
Arkansas,1985,83.5
Arkansas,1985,73.9
Arkansas,1985,63.3
Arkansas,1985,47.9
Arkansas,1986,54.8
Arkansas,1986,57.8
Arkansas,1986,67.7
Arkansas,1986,73.9
Arkansas,1986,79.8
Arkansas,1986,87.7
Arkansas,1986,95.5
Arkansas,1986,88.6
Arkansas,1986,85.9
Arkansas,1986,72.2
Arkansas,1986,56.5
Arkansas,1986,49.3
Arkansas,1987,48.2
Arkansas,1987,55.1
Arkansas,1987,64.6
Arkansas,1987,74.9
Arkansas,1987,84.5
Arkansas,1987,88.1
Arkansas,1987,90.4
Arkansas,1987,93.5
Arkansas,1987,85.1
Arkansas,1987,71.6
Arkansas,1987,62.3
Arkansas,1987,52.7
Arkansas,1988,44.4
Arkansas,1988,53.0
Arkansas,1988,62.7
Arkansas,1988,73.4
Arkansas,1988,82.2
Arkansas,1988,90.9
Arkansas,1988,90.2
Arkansas,1988,92.2
Arkansas,1988,84.8
Arkansas,1988,69.5
Arkansas,1988,63.4
Arkansas,1988,54.2
Arkansas,1989,54.6
Arkansas,1989,45.8
Arkansas,1989,63.0
Arkansas,1989,73.4
Arkansas,1989,78.2
Arkansas,1989,83.6
Arkansas,1989,86.8
Arkansas,1989,89.0
Arkansas,1989,79.4
Arkansas,1989,75.3
Arkansas,1989,65.2
Arkansas,1989,44.7
Arkansas,1990,56.5
Arkansas,1990,60.6
Arkansas,1990,63.0
Arkansas,1990,71.1
Arkansas,1990,76.2
Arkansas,1990,89.1
Arkansas,1990,91.4
Arkansas,1990,91.1
Arkansas,1990,87.1
Arkansas,1990,72.5
Arkansas,1990,67.3
Arkansas,1990,52.4
Arkansas,1991,44.6
Arkansas,1991,58.9
Arkansas,1991,66.0
Arkansas,1991,72.8
Arkansas,1991,81.5
Arkansas,1991,87.9
Arkansas,1991,91.9
Arkansas,1991,89.6
Arkansas,1991,82.0
Arkansas,1991,75.6
Arkansas,1991,56.8
Arkansas,1991,53.3
Arkansas,1992,50.3
Arkansas,1992,59.7
Arkansas,1992,64.3
Arkansas,1992,72.5
Arkansas,1992,78.0
Arkansas,1992,83.8
Arkansas,1992,89.0
Arkansas,1992,84.5
Arkansas,1992,81.7
Arkansas,1992,75.2
Arkansas,1992,57.4
Arkansas,1992,50.0
Arkansas,1993,48.2
Arkansas,1993,51.9
Arkansas,1993,59.4
Arkansas,1993,66.6
Arkansas,1993,77.4
Arkansas,1993,86.2
Arkansas,1993,94.5
Arkansas,1993,92.3
Arkansas,1993,82.7
Arkansas,1993,70.4
Arkansas,1993,56.6
Arkansas,1993,52.6
Arkansas,1994,45.2
Arkansas,1994,54.0
Arkansas,1994,64.4
Arkansas,1994,75.3
Arkansas,1994,77.4
Arkansas,1994,89.3
Arkansas,1994,88.2
Arkansas,1994,87.3
Arkansas,1994,82.6
Arkansas,1994,72.9
Arkansas,1994,63.5
Arkansas,1994,53.0
Arkansas,1995,50.3
Arkansas,1995,56.1
Arkansas,1995,64.4
Arkansas,1995,72.0
Arkansas,1995,78.1
Arkansas,1995,85.5
Arkansas,1995,90.9
Arkansas,1995,95.2
Arkansas,1995,81.4
Arkansas,1995,76.5
Arkansas,1995,60.4
Arkansas,1995,49.6
Arkansas,1996,49.2
Arkansas,1996,57.0
Arkansas,1996,58.0
Arkansas,1996,71.0
Arkansas,1996,82.2
Arkansas,1996,86.8
Arkansas,1996,89.2
Arkansas,1996,87.9
Arkansas,1996,81.1
Arkansas,1996,73.2
Arkansas,1996,55.1
Arkansas,1996,54.5
Arkansas,1997,48.3
Arkansas,1997,54.8
Arkansas,1997,67.2
Arkansas,1997,67.4
Arkansas,1997,78.0
Arkansas,1997,84.6
Arkansas,1997,92.6
Arkansas,1997,88.3
Arkansas,1997,85.5
Arkansas,1997,73.0
Arkansas,1997,56.1
Arkansas,1997,48.6
Arkansas,1998,52.4
Arkansas,1998,56.2
Arkansas,1998,59.3
Arkansas,1998,71.8
Arkansas,1998,84.2
Arkansas,1998,90.6
Arkansas,1998,95.1
Arkansas,1998,92.1
Arkansas,1998,89.2
Arkansas,1998,75.8
Arkansas,1998,63.5
Arkansas,1998,53.2
Arkansas,1999,52.9
Arkansas,1999,61.1
Arkansas,1999,59.7
Arkansas,1999,74.0
Arkansas,1999,79.9
Arkansas,1999,86.1
Arkansas,1999,92.0
Arkansas,1999,94.9
Arkansas,1999,85.7
Arkansas,1999,76.5
Arkansas,1999,69.3
Arkansas,1999,55.2
Arkansas,2000,51.8
Arkansas,2000,61.2
Arkansas,2000,66.0
Arkansas,2000,70.9
Arkansas,2000,80.8
Arkansas,2000,84.7
Arkansas,2000,91.2
Arkansas,2000,97.4
Arkansas,2000,87.2
Arkansas,2000,76.7
Arkansas,2000,55.9
Arkansas,2000,40.4
Arkansas,2001,46.5
Arkansas,2001,55.5
Arkansas,2001,57.9
Arkansas,2001,76.5
Arkansas,2001,81.6
Arkansas,2001,86.4
Arkansas,2001,92.3
Arkansas,2001,91.8
Arkansas,2001,82.4
Arkansas,2001,73.0
Arkansas,2001,66.9
Arkansas,2001,55.1
Arkansas,2002,53.5
Arkansas,2002,53.6
Arkansas,2002,59.1
Arkansas,2002,74.7
Arkansas,2002,77.3
Arkansas,2002,87.1
Arkansas,2002,90.4
Arkansas,2002,90.5
Arkansas,2002,86.7
Arkansas,2002,69.4
Arkansas,2002,59.3
Arkansas,2002,52.1
